#Filename                      Shift
../../../../surveys/bd_burgasser_irtf/2mass_1821/bigdog/proc/run-00089.a_straight_es_ms.fits     -0.7661228
../../../../surveys/bd_burgasser_irtf/2mass_1821/bigdog/proc/run-00090.a_straight_es_ms.fits     -0.5253215
../../../../surveys/bd_burgasser_irtf/2mass_1821/bigdog/proc/run-00091.a_straight_es_ms.fits     -0.2747500
../../../../surveys/bd_burgasser_irtf/2mass_1821/bigdog/proc/run-00092.a_straight_es_ms.fits     -0.3311203
../../../../surveys/bd_burgasser_irtf/2mass_1821/bigdog/proc/run-00093.a_straight_es_ms.fits     -0.3710287
../../../../surveys/bd_burgasser_irtf/2mass_1821/bigdog/proc/run-00094.a_straight_es_ms.fits     -0.6396943
../../../../surveys/bd_burgasser_irtf/2mass_1821/bigdog/proc/run-00095.a_straight_es_ms.fits     -0.5829600
../../../../surveys/bd_burgasser_irtf/2mass_1821/bigdog/proc/run-00096.a_straight_es_ms.fits     -0.1989205
../../../../surveys/bd_burgasser_irtf/2mass_1821/bigdog/proc/run-00097.a_straight_es_ms.fits     -0.5727695
../../../../surveys/bd_burgasser_irtf/2mass_1821/bigdog/proc/run-00098.a_straight_es_ms.fits     -0.4679697
../../../../surveys/bd_burgasser_irtf/2mass_1821/bigdog/proc/run-00099.a_straight_es_ms.fits     -0.3250125
../../../../surveys/bd_burgasser_irtf/2mass_1821/bigdog/proc/run-00100.a_straight_es_ms.fits     -0.2985974
../../../../surveys/bd_burgasser_irtf/2mass_1821/bigdog/proc/run-00101.a_straight_es_ms.fits     -0.3592267
../../../../surveys/bd_burgasser_irtf/2mass_1821/bigdog/proc/run-00102.a_straight_es_ms.fits     -0.2810844
../../../../surveys/bd_burgasser_irtf/2mass_1821/bigdog/proc/run-00103.a_straight_es_ms.fits     -0.3586183
../../../../surveys/bd_burgasser_irtf/2mass_1821/bigdog/proc/run-00104.a_straight_es_ms.fits     -0.6247717
../../../../surveys/bd_burgasser_irtf/2mass_1821/bigdog/proc/run-00105.a_straight_es_ms.fits     -0.6106435
../../../../surveys/bd_burgasser_irtf/2mass_1821/bigdog/proc/run-00106.a_straight_es_ms.fits     -0.6884884
../../../../surveys/bd_burgasser_irtf/2mass_1821/bigdog/proc/run-00107.a_straight_es_ms.fits     -0.2639720
../../../../surveys/bd_burgasser_irtf/2mass_1821/bigdog/proc/run-00108.a_straight_es_ms.fits     -0.3460110
../../../../surveys/bd_burgasser_irtf/2mass_1821/bigdog/proc/run-00109.a_straight_es_ms.fits     -0.0431599
../../../../surveys/bd_burgasser_irtf/2mass_1821/bigdog/proc/run-00110.a_straight_es_ms.fits     -0.1824494
../../../../surveys/bd_burgasser_irtf/2mass_1821/bigdog/proc/run-00111.a_straight_es_ms.fits     -0.0474076
../../../../surveys/bd_burgasser_irtf/2mass_1821/bigdog/proc/run-00112.a_straight_es_ms.fits     -0.3099919
../../../../surveys/bd_burgasser_irtf/2mass_1821/bigdog/proc/run-00113.a_straight_es_ms.fits     -0.3316807
../../../../surveys/bd_burgasser_irtf/2mass_1821/bigdog/proc/run-00114.a_straight_es_ms.fits     -0.3514604
../../../../surveys/bd_burgasser_irtf/2mass_1821/bigdog/proc/run-00115.a_straight_es_ms.fits     -0.4833484
../../../../surveys/bd_burgasser_irtf/2mass_1821/bigdog/proc/run-00116.a_straight_es_ms.fits     -0.2170717
../../../../surveys/bd_burgasser_irtf/2mass_1821/bigdog/proc/run-00117.a_straight_es_ms.fits     -0.2896598
../../../../surveys/bd_burgasser_irtf/2mass_1821/bigdog/proc/run-00118.a_straight_es_ms.fits     -0.4967480
../../../../surveys/bd_burgasser_irtf/2mass_1821/bigdog/proc/run-00119.a_straight_es_ms.fits     -0.2332990
../../../../surveys/bd_burgasser_irtf/2mass_1821/bigdog/proc/run-00120.a_straight_es_ms.fits     -0.1717296
../../../../surveys/bd_burgasser_irtf/2mass_1821/bigdog/proc/run-00121.a_straight_es_ms.fits     -0.3118848
../../../../surveys/bd_burgasser_irtf/2mass_1821/bigdog/proc/run-00122.a_straight_es_ms.fits     -0.5578909
../../../../surveys/bd_burgasser_irtf/2mass_1821/bigdog/proc/run-00123.a_straight_es_ms.fits     -0.4479075
../../../../surveys/bd_burgasser_irtf/2mass_1821/bigdog/proc/run-00124.a_straight_es_ms.fits     -0.3834451
../../../../surveys/bd_burgasser_irtf/2mass_1821/bigdog/proc/run-00125.a_straight_es_ms.fits     -0.5484772
../../../../surveys/bd_burgasser_irtf/2mass_1821/bigdog/proc/run-00126.a_straight_es_ms.fits     -0.6631846
../../../../surveys/bd_burgasser_irtf/2mass_1821/bigdog/proc/run-00127.a_straight_es_ms.fits     -0.4464138
../../../../surveys/bd_burgasser_irtf/2mass_1821/bigdog/proc/run-00128.a_straight_es_ms.fits     -0.1604852
../../../../surveys/bd_burgasser_irtf/2mass_1821/bigdog/proc/run-00129.a_straight_es_ms.fits     -0.2712791
../../../../surveys/bd_burgasser_irtf/2mass_1821/bigdog/proc/run-00130.a_straight_es_ms.fits     -0.2435652
../../../../surveys/bd_burgasser_irtf/2mass_1821/bigdog/proc/run-00131.a_straight_es_ms.fits     -0.3383722
../../../../surveys/bd_burgasser_irtf/2mass_1821/bigdog/proc/run-00132.a_straight_es_ms.fits     -0.1510476
../../../../surveys/bd_burgasser_irtf/2mass_1821/bigdog/proc/run-00133.a_straight_es_ms.fits     -0.1249756
../../../../surveys/bd_burgasser_irtf/2mass_1821/bigdog/proc/run-00134.a_straight_es_ms.fits     -0.2185716
../../../../surveys/bd_burgasser_irtf/2mass_1821/bigdog/proc/run-00135.a_straight_es_ms.fits     -0.5555524
../../../../surveys/bd_burgasser_irtf/2mass_1821/bigdog/proc/run-00136.a_straight_es_ms.fits     -0.4217909
../../../../surveys/bd_burgasser_irtf/2mass_1821/bigdog/proc/run-00137.a_straight_es_ms.fits     -0.5401219
../../../../surveys/bd_burgasser_irtf/2mass_1821/bigdog/proc/run-00138.a_straight_es_ms.fits     -0.3679799
../../../../surveys/bd_burgasser_irtf/2mass_1821/bigdog/proc/run-00139.a_straight_es_ms.fits     -0.0600638
../../../../surveys/bd_burgasser_irtf/2mass_1821/bigdog/proc/run-00140.a_straight_es_ms.fits     -0.4349764
../../../../surveys/bd_burgasser_irtf/2mass_1821/bigdog/proc/run-00141.a_straight_es_ms.fits     -0.3782910
../../../../surveys/bd_burgasser_irtf/2mass_1821/bigdog/proc/run-00142.a_straight_es_ms.fits     -0.4868487
../../../../surveys/bd_burgasser_irtf/2mass_1821/bigdog/proc/run-00143.a_straight_es_ms.fits     -0.0838490
../../../../surveys/bd_burgasser_irtf/2mass_1821/bigdog/proc/run-00144.a_straight_es_ms.fits     -0.5031418
../../../../surveys/bd_burgasser_irtf/2mass_1821/bigdog/proc/run-00145.a_straight_es_ms.fits     -0.2096567
../../../../surveys/bd_burgasser_irtf/2mass_1821/bigdog/proc/run-00146.a_straight_es_ms.fits     -0.3770296
../../../../surveys/bd_burgasser_irtf/2mass_1821/bigdog/proc/run-00147.a_straight_es_ms.fits     -0.5175861
../../../../surveys/bd_burgasser_irtf/2mass_1821/bigdog/proc/run-00148.a_straight_es_ms.fits     -0.3219518
../../../../surveys/bd_burgasser_irtf/2mass_1821/bigdog/proc/run-00149.a_straight_es_ms.fits     -0.2841292
../../../../surveys/bd_burgasser_irtf/2mass_1821/bigdog/proc/run-00150.a_straight_es_ms.fits     -0.1831310
../../../../surveys/bd_burgasser_irtf/2mass_1821/bigdog/proc/run-00151.a_straight_es_ms.fits     -0.3655827
../../../../surveys/bd_burgasser_irtf/2mass_1821/bigdog/proc/run-00152.a_straight_es_ms.fits     -0.1635913
../../../../surveys/bd_burgasser_irtf/2mass_1821/bigdog/proc/run-00153.a_straight_es_ms.fits     -0.1832701
../../../../surveys/bd_burgasser_irtf/2mass_1821/bigdog/proc/run-00154.a_straight_es_ms.fits     -0.0507248
../../../../surveys/bd_burgasser_irtf/2mass_1821/bigdog/proc/run-00155.a_straight_es_ms.fits     -0.4936388
../../../../surveys/bd_burgasser_irtf/2mass_1821/bigdog/proc/run-00156.a_straight_es_ms.fits     -0.2323035
../../../../surveys/bd_burgasser_irtf/2mass_1821/bigdog/proc/run-00157.a_straight_es_ms.fits     -0.7068075
../../../../surveys/bd_burgasser_irtf/2mass_1821/bigdog/proc/run-00158.a_straight_es_ms.fits     -0.0722775
../../../../surveys/bd_burgasser_irtf/2mass_1821/bigdog/proc/run-00159.a_straight_es_ms.fits     -0.2379027
../../../../surveys/bd_burgasser_irtf/2mass_1821/bigdog/proc/run-00160.a_straight_es_ms.fits     -0.5458022
../../../../surveys/bd_burgasser_irtf/2mass_1821/bigdog/proc/run-00161.a_straight_es_ms.fits     -0.2637610
../../../../surveys/bd_burgasser_irtf/2mass_1821/bigdog/proc/run-00162.a_straight_es_ms.fits     -0.4882940
../../../../surveys/bd_burgasser_irtf/2mass_1821/bigdog/proc/run-00163.a_straight_es_ms.fits     -0.2313341
